pattern_id,predicate,sup,card_class,acc_exact_match%,acc_edit_sim%,acc_jaccard_sim%,acc_rouge_l%,acc_bleu%,acc_bert_cosine%,n_q
P1,starring,60547,few,0.2,0.25,1.275,0.7000000000000001,0.25,1.725,4000
P1,starring,60547,many,0.0,0.0,0.0,0.0,0.0,0.0,9
P1,starring,60547,single,10.27892561983471,10.537190082644628,11.492768595041325,10.795454545454543,0.2324380165289256,10.950413223140496,3872
P10,narrator,1897,few,0.0,0.0,0.904977375565611,0.0,0.0,0.4524886877828055,221
P10,narrator,1897,many,0.0,0.0,0.0,0.0,0.0,0.0,11
P10,narrator,1897,single,5.9459459459459465,6.1003861003861,6.409266409266409,6.332046332046332,0.3861003861003861,6.254826254826256,1295
P11,showJudge,886,few,0.4524886877828055,0.4524886877828055,4.97737556561086,2.262443438914027,0.4524886877828055,4.524886877828054,221
P11,showJudge,886,many,0.0,0.0,0.0,0.0,0.0,0.0,2
P11,showJudge,886,single,5.829596412556054,6.278026905829597,6.726457399103139,5.829596412556054,0.4484304932735426,5.829596412556054,223
P11,storyEditor,27,few,0.9259259259259258,0.9259259259259258,2.7777777777777777,2.7777777777777777,0.9259259259259258,2.7777777777777777,108
P11,storyEditor,27,many,0.0,0.0,0.8695652173913043,0.0,0.0,1.7391304347826086,115
P11,storyEditor,27,single,0.4484304932735426,0.4484304932735426,0.4484304932735426,0.4484304932735426,0.0,0.4484304932735426,223
P12,creativeDirector,192,few,0.0,0.0,0.0,0.0,0.0,0.0,9
P12,creativeDirector,192,many,0.0,0.0,0.0,0.0,0.0,0.0,1
P12,creativeDirector,192,single,0.591715976331361,0.591715976331361,0.591715976331361,0.591715976331361,0.0,0.591715976331361,169
P2,director,8321,few,0.535236396074933,0.6244424620874219,1.248884924174844,0.8920606601248885,0.7136485280999109,2.230151650312221,1121
P2,director,8321,many,0.0,0.0,0.0,0.0,0.0,0.0,5
P2,director,8321,single,7.449999999999999,7.575,8.85,8.774999999999999,0.5499999999999999,7.775,4000
P3,executiveProducer,7193,few,1.6423357664233578,1.8856447688564475,4.197080291970803,3.5279805352798053,2.1289537712895377,5.961070559610706,1644
P3,executiveProducer,7193,many,0.0,0.0,0.0,0.0,0.0,0.0,14
P3,executiveProducer,7193,single,6.1210213361315144,6.400839454354669,7.729975515914656,6.925498426023085,0.2098635886673662,7.065407485134663,2859
P4,presenter,6955,few,1.1144130757800892,1.1144130757800892,3.0460624071322435,2.1545319465081723,1.4858841010401187,3.4918276374442794,1346
P4,presenter,6955,many,0.0,0.0,0.0,0.0,0.0,0.0,2
P4,presenter,6955,single,17.3927842069435,17.9714091218516,19.53710006807352,18.95847515316542,0.2382573179033356,18.515997277059224,2938
P5,creator,6755,few,5.985267034990792,6.629834254143646,12.154696132596683,10.220994475138122,6.629834254143646,18.047882136279927,1086
P5,creator,6755,many,0.0,0.0,0.0,0.0,0.0,33.33333333333333,6
P5,creator,6755,single,16.275000000000002,16.7,19.275,18.3,1.475,17.8,4000
P6,voice,6364,few,0.0,0.0,0.3539823008849557,0.0884955752212389,0.0884955752212389,0.6194690265486725,1130
P6,voice,6364,many,0.0,0.0,0.0,0.0,0.0,0.0,6
P6,voice,6364,single,4.0,4.0,4.363636363636364,4.363636363636364,0.0,4.0,275
P7,producer,4764,few,1.8979833926453145,2.135231316725979,3.202846975088968,2.372479240806643,1.8979833926453145,4.151838671411625,843
P7,producer,4764,many,0.0,0.0,0.0,0.0,0.0,0.0,3
P7,producer,4764,single,3.5364145658263304,3.6414565826330536,4.2366946778711485,4.061624649859944,0.2801120448179272,3.886554621848739,2856
P8,author,4612,few,0.8771929824561403,1.0025062656641603,3.258145363408521,2.0050125313283207,1.2531328320802004,3.634085213032581,798
P8,author,4612,many,0.0,0.0,0.0,0.0,0.0,0.0,4
P8,author,4612,single,6.86433793663688,6.86433793663688,8.367181153533712,7.961007311129163,0.487408610885459,7.18927701056052,2462
P9,composer,2771,few,0.3802281368821292,0.3802281368821292,0.3802281368821292,0.3802281368821292,0.3802281368821292,1.9011406844106464,263
P9,composer,2771,many,0.0,0.0,0.0,0.0,0.0,0.0,2
P9,composer,2771,single,4.6976744186046515,4.6976744186046515,4.930232558139535,4.790697674418604,0.0,4.790697674418604,2150
