pattern_id,predicate,sup,card_class,acc_exact_match%,acc_edit_sim%,acc_jaccard_sim%,acc_rouge_l%,acc_bleu%,acc_bert_cosine%,n_q
P1,starring,60547,few,0.15,0.175,0.5499999999999999,0.25,0.125,0.65,4000
P1,starring,60547,many,0.0,0.0,0.0,0.0,0.0,0.0,9
P1,starring,60547,single,7.308884297520661,7.360537190082645,8.264462809917356,7.722107438016529,0.1549586776859504,7.670454545454546,3872
P10,narrator,1897,few,0.0,0.0,0.4524886877828055,0.0,0.0,0.0,221
P10,narrator,1897,many,0.0,0.0,0.0,0.0,0.0,0.0,11
P10,narrator,1897,single,3.6293436293436296,3.783783783783784,3.861003861003861,3.783783783783784,0.0772200772200772,3.783783783783784,1295
P11,showJudge,886,few,0.0,0.0,1.3574660633484164,0.4524886877828055,0.4524886877828055,1.3574660633484164,221
P11,showJudge,886,many,0.0,0.0,0.0,0.0,0.0,0.0,2
P11,showJudge,886,single,0.8968609865470852,1.345291479820628,0.8968609865470852,0.8968609865470852,0.0,0.8968609865470852,223
P11,storyEditor,27,few,0.0,0.0,0.9259259259259258,0.9259259259259258,0.0,0.9259259259259258,108
P11,storyEditor,27,many,0.0,0.0,0.0,0.0,0.0,0.8695652173913043,115
P11,storyEditor,27,single,0.0,0.0,0.0,0.0,0.0,0.0,223
P12,creativeDirector,192,few,0.0,0.0,0.0,0.0,0.0,0.0,9
P12,creativeDirector,192,many,0.0,0.0,0.0,0.0,0.0,0.0,1
P12,creativeDirector,192,single,1.183431952662722,1.183431952662722,1.183431952662722,1.183431952662722,0.0,1.183431952662722,169
P2,director,8321,few,0.0892060660124888,0.0892060660124888,0.3568242640499554,0.3568242640499554,0.1784121320249777,0.1784121320249777,1121
P2,director,8321,many,0.0,0.0,0.0,0.0,0.0,0.0,5
P2,director,8321,single,0.8500000000000001,0.925,1.075,1.0,0.0,0.975,4000
P3,executiveProducer,7193,few,0.6082725060827251,0.6082725060827251,1.094890510948905,1.0340632603406326,0.7907542579075426,0.851581508515815,1644
P3,executiveProducer,7193,many,0.0,0.0,0.0,0.0,0.0,0.0,14
P3,executiveProducer,7193,single,2.588317593564183,2.6232948583420774,2.973067506121021,2.763203917453655,0.0699545295557887,2.8331584470094437,2859
P4,presenter,6955,few,0.4457652303120356,0.8172362555720655,1.337295690936107,1.1144130757800892,0.4457652303120356,0.8172362555720655,1346
P4,presenter,6955,many,0.0,0.0,0.0,0.0,0.0,0.0,2
P4,presenter,6955,single,12.831858407079649,13.070115724982982,14.227365554799182,13.818924438393465,0.0340367597004765,13.4785568413887,2938
P5,creator,6755,few,0.9208103130755064,1.1049723756906076,2.394106813996317,1.6574585635359116,1.0128913443830572,2.85451197053407,1086
P5,creator,6755,many,0.0,0.0,50.0,0.0,0.0,33.33333333333333,6
P5,creator,6755,single,5.375,5.425,5.825,5.7,0.375,5.675,4000
P6,voice,6364,few,0.0,0.0,0.1769911504424778,0.0,0.0,0.0884955752212389,1130
P6,voice,6364,many,0.0,0.0,0.0,0.0,0.0,0.0,6
P6,voice,6364,single,1.4545454545454546,1.4545454545454546,1.4545454545454546,1.4545454545454546,0.0,1.4545454545454546,275
P7,producer,4764,few,0.0,0.0,0.3558718861209964,0.4744958481613286,0.1186239620403321,0.7117437722419928,843
P7,producer,4764,many,0.0,0.0,0.0,0.0,0.0,0.0,3
P7,producer,4764,single,1.2254901960784317,1.2254901960784317,1.400560224089636,1.330532212885154,0.0350140056022409,1.2955182072829132,2856
P8,author,4612,few,0.12531328320802,0.2506265664160401,0.6265664160401002,0.3759398496240601,0.12531328320802,0.6265664160401002,798
P8,author,4612,many,0.0,0.0,0.0,0.0,0.0,0.0,4
P8,author,4612,single,2.518277822908205,2.5588952071486597,3.127538586515029,3.127538586515029,0.2843216896831844,2.6401299756295695,2462
P9,composer,2771,few,0.0,0.0,0.0,0.0,0.0,0.0,263
P9,composer,2771,many,0.0,0.0,0.0,0.0,0.0,0.0,2
P9,composer,2771,single,0.8372093023255814,0.8372093023255814,0.8372093023255814,0.8372093023255814,0.0,0.8372093023255814,2150
